image_id,relative_path,file_name,file_format,file_size_bytes,modified_time,series_index,raw_or_derived,reader,reader_version,dimension_order,size_t,size_c,size_z,size_y,size_x,dtype,pixel_size_x_um,pixel_size_y_um,z_spacing_um,time_interval_s,objective_magnification,objective_na,objective_name,microscope_modality,stage_x_um,stage_y_um,acquisition_datetime,plate_id,well_id,field_id,sample_id,parse_status,parse_error,raw_metadata_json,fingerprint_type,fingerprint,_excitation_cleared
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E20_F1.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E20_F1.nd2,nd2,403357696,2026-08-28T17:18:00+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32761.8,-15870.9,,,E20,1,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,6ebfb4caea540c3b568298b6132d3333f97509e49c53ca829faf3a2a915a39b2,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D20_F1.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_D20_F1.nd2,nd2,571154432,2026-08-28T17:08:58+00:00,0,raw,nd2,0.11.3,ZCYX,,4,17,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32467.3,-21802.0,,,D20,1,,ok,,"{""sizes"": ""{'Z': 17, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,c6515a9282ac4709527ac3ac64565f2ff9959c8da72c8e6667bd79b1ec47982e,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F1.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F1.nd2,nd2,504037376,2026-08-28T17:31:00+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32697.8,-11789.6,,,,20,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,c843b5ea4c67ac6dcf27e3afe98d9c35b2be2bc1ea5b91560164e2aff850175b,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F1.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F1.nd2,nd2,470478848,2026-08-28T17:39:40+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-31824.6,-8283.2,,,G20,1,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,6caa18586a1ae087dc5ccb9c87b315d8f397c615060c7dd1f10c6fe288472f01,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F3.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F3.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F3.nd2,nd2,336240640,2026-08-28T17:34:28+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32349.1,-12486.2,,,,20,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,5f3dca404bdd3cf1833034243f485530056b8cc6f76185abccdda6211cd7331c,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F3.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F3.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F3.nd2,nd2,369799168,2026-08-28T17:44:22+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-33905.5,-8336.3,,,G20,3,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,f31ef21a69030fccd8a970ef53e9ebe4d1315e2d8c8493b78daace860322005b,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F2.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F2.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F2.nd2,nd2,504033280,2026-08-28T17:42:24+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-34540.5,-8048.6,,,G20,2,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,8311cc4f00c68a6e356b254c9a34086affee9aa5a13417c3fcfca0cf5178fd06,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F2.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F2.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F2.nd2,nd2,369799168,2026-08-28T17:32:36+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32354.9,-11858.5,,,,20,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,9c70d1bdbf227a1e77c135b8c6b6f514941f81af6bd61491054cd4942f4b5193,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F4.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F4.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_F20_F4.nd2,nd2,403361792,2026-08-28T17:36:34+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-34098.6,-10235.5,,,,20,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,29a455d3356f7164e287ff71838ae1fb8d642c191b26cbe0575c806df2322214,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F4.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F4.nd2,PLD3TMEM106B_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_G20_F4.nd2,nd2,470474752,2026-08-28T17:46:16+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-33689.0,-7236.3,,,G20,4,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,967c77c6ae3a3d9ea7480389b1a24d51ac3510a5a8e32dfd28ed0dafa0f31200,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F4.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F4.nd2,nd2,470474752,2026-08-28T18:23:48+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18606.2,-17378.8,,,E17,4,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,eda5d1b2e5ea8a95d70020e2516d61e4dbf210f9409548fa551c04694cf4e862,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F2.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F2.nd2,nd2,504033280,2026-08-28T18:18:50+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-20965.7,-14625.3,,,E17,2,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,7a4fd3b0205d71c04193b5d43e9545d314d1c163d82ed6206af03faa8d620ed2,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F3.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F3.nd2,nd2,537591808,2026-08-28T18:20:56+00:00,0,raw,nd2,0.11.3,ZCYX,,4,16,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18245.2,-14573.3,,,E17,3,,ok,,"{""sizes"": ""{'Z': 16, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,d8047b08d9a393884bb27a51f27bd166d4bdf7de2fec5a89512d9d03160d1147,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F1.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_E17_F1.nd2,nd2,504033280,2026-08-28T18:16:38+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18809.4,-17124.5,,,E17,1,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,cf4a91d708ed1233c8a744e3fa3cfd9cca1a331af3a7efafe2c74f742033530c,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F2.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F2.nd2,nd2,470474752,2026-08-28T18:06:42+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19370.2,-25913.1,,,C17,2,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,13ae2f92f579d8501b33d73593b04ec45429ce326d38cd3f855dc7edc8446f1c,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F1.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F1.nd2,nd2,504033280,2026-08-28T19:06:36+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19288.8,-2656.3,,,H17,1,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,178595778b0a35483337337c1d73dd334d78e9cbe9f380adcb639ec4087771c0,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F3.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F3.nd2,nd2,436916224,2026-08-28T18:08:56+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18451.7,-26166.5,,,C17,3,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,7dd5d2866f14028572d979778384ca540ed406d5960b9f7ddb25f5e2698dfa6c,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F1.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_C17_F1.nd2,nd2,436916224,2026-08-28T17:56:42+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19338.4,-25350.6,,,C17,1,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,ce32092adfade8b9cf339d1afe6091d5ac7b9030d9b60ae3cd2da9bc3438025a,True
Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F2.nd2,PLD3Control_Plate1_d28_TMEM561LAMP1640MAP2488DAPI405_H17_F2.nd2,nd2,369799168,2026-08-28T19:08:24+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19247.5,-3279.2,,,H17,2,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,64cc9bebab8b27f70dcf370b46d04de1d9607947958994d14f6ceed032150df9,True
