image_id,relative_path,file_name,file_format,file_size_bytes,modified_time,series_index,raw_or_derived,reader,reader_version,dimension_order,size_t,size_c,size_z,size_y,size_x,dtype,pixel_size_x_um,pixel_size_y_um,z_spacing_um,time_interval_s,objective_magnification,objective_na,objective_name,microscope_modality,stage_x_um,stage_y_um,acquisition_datetime,plate_id,well_id,field_id,sample_id,parse_status,parse_error,raw_metadata_json,fingerprint_type,fingerprint,_excitation_cleared
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C20_F2.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C20_F2.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C20_F2.nd2,nd2,336257024,2026-08-25T17:22:22+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32072.0,-25661.5,,,C20,2,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,bbe6c6bc7a698865dce020bf7606c8307883627e48bfb7977fc2923c2003e588,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_H20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_H20_F1.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_H20_F1.nd2,nd2,336330752,2026-08-28T10:56:50+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32372.6,-2990.5,,,H20,1,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,a1d125b5e2ec002044589408bd5e8f6496d559aad0ca6d276cf29a4865cb6a43,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C20_F3.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C20_F3.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C20_F3.nd2,nd2,470491136,2026-08-25T17:25:18+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-33379.6,-23540.4,,,C20,3,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,ac28d15b7ffd76f220a6aa2def1d756469bd2522e576edaf13d263cbe4ec2ddf,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F1.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F1.nd2,nd2,336240640,2026-08-25T17:44:12+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-33385.3,-17078.6,,,E20,1,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,14bfeda705812eee4027aa31dc62f2a6630ac2fbea37f145b40e9f979c7eb13e,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F1.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F1.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F1.nd2,nd2,537681920,2026-08-25T17:30:22+00:00,0,raw,nd2,0.11.3,ZCYX,,4,16,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32827.6,-21270.5,,,D20,1,,ok,,"{""sizes"": ""{'Z': 16, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,14fafd1cb22df866ab62706d7bab59d4c4c235cf9a808b7bed5ba934d02744e7,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_H20_F.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_H20_F.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_H20_F.nd2,nd2,336244736,2026-08-28T10:59:40+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32207.6,-3475.9,,,H20,,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,2a78330939b8b07d07f11e39f70a6d565944d400b75754b5af1d74a749f2a6e3,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F2.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F2.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F2.nd2,nd2,436920320,2026-08-25T17:35:26+00:00,0,raw,nd2,0.11.3,ZCYX,,4,13,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-31789.2,-21599.8,,,D20,2,,ok,,"{""sizes"": ""{'Z': 13, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,25d762c55ce53e6a0c9bce86be4062b034ebdd9b551eef7ab90418af36c46574,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F2.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F2.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F2.nd2,nd2,504033280,2026-08-25T17:52:12+00:00,0,raw,nd2,0.11.3,ZCYX,,4,15,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32112.9,-16695.9,,,E20,2,,ok,,"{""sizes"": ""{'Z': 15, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,74411ce1b469c8b3300057d3f90bf234d18900076b215b622a9bf4dc053a72a2,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F3.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F3.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F3.nd2,nd2,470474752,2026-08-25T17:56:14+00:00,0,raw,nd2,0.11.3,ZCYX,,4,14,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-32324.4,-15855.2,,,E20,3,,ok,,"{""sizes"": ""{'Z': 14, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,15944f7b079530217c27facb1bbd69e7a182fb7c1e68b45bdb412223a78608d3,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F3.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F3.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F3.nd2,nd2,369799168,2026-08-25T17:38:10+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-31789.2,-21262.9,,,D20,3,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,29f2265db152f84f75ca80a7f19339a55571824e636d34f6856cd10fc04387fe,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F4.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F4.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_E20_F4.nd2,nd2,403357696,2026-08-25T18:00:44+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-33734.1,-17179.2,,,E20,4,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,c84b89021e8d06ad3c4ef907f95050c5a6bc3482f38ca5e9b9804f70b931f1ba,True
Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F4.nd2::0,Z60_PLD_TMEMki/PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F4.nd2,PLD3TMEM106B_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D20_F4.nd2,nd2,403361792,2026-08-25T17:41:02+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-34225.9,-21455.9,,,D20,4,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,df7373098caf4ebf45e44b07334967bdc07e9dc6e389876f873abb29a76f05cb,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F4.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F4.nd2,nd2,403357696,2026-08-28T11:59:30+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-21136.1,-6838.2,,,G17,4,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,c178db79558eb6e9248052c9a81f8d8975cc1a8772a30bc372b3755d5ee184b6,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F4.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F4.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F4.nd2,nd2,336240640,2026-08-28T11:46:16+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19994.8,-10917.4,,,,17,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,05fcdf78daa7b9c0ac1567c369703b3ae1d876a21732549dfae8439a8ef8e50b,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F3.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F3.nd2,nd2,369799168,2026-08-28T11:57:44+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-21321.2,-6099.1,,,G17,3,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,671a9a3b9237ede2bb921572ec1eac5c6b08f265f4543c209fd0bbe0a4163e0b,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F3.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F3.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F3.nd2,nd2,369799168,2026-08-28T11:44:22+00:00,0,raw,nd2,0.11.3,ZCYX,,4,11,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19905.7,-10060.2,,,,17,,ok,,"{""sizes"": ""{'Z': 11, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,77997cd2d188350433098beaf4a9f3e46ee036693423bcefbfc91a95070d71d4,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F2.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F2.nd2,nd2,336240640,2026-08-28T11:41:44+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19319.0,-10055.6,,,,17,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,0e8df0599d1e20cd134e24deb94993388b1898224061c81baf28025e044a7e90,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F2.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F2.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F2.nd2,nd2,537591808,2026-08-28T11:52:28+00:00,0,raw,nd2,0.11.3,ZCYX,,4,16,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18702.6,-8221.8,,,G17,2,,ok,,"{""sizes"": ""{'Z': 16, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,2d9fee918d523cf1969f80817b76ba4cd17f26cca3e34a8d756e6c165eb82624,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F1.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_G17_F1.nd2,nd2,336240640,2026-08-28T11:49:32+00:00,0,raw,nd2,0.11.3,ZCYX,,4,10,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19229.6,-7221.4,,,G17,1,,ok,,"{""sizes"": ""{'Z': 10, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,b0b0cf961269f1dbfd83c3a006a0579858fef516f553edc982bf81711a5f0587,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F1.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_F17_F1.nd2,nd2,403357696,2026-08-28T11:39:44+00:00,0,raw,nd2,0.11.3,ZCYX,,4,12,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-18851.9,-11206.3,,,,17,,ok,,"{""sizes"": ""{'Z': 12, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,04ed18592cba697ae31d18d24ae5a726e18d998d323f1363f773350b3dabbe20,True
Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D17_F1.nd2::0,Z59_PLD_Control/PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D17_F1.nd2,PLD3Control_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D17_F1.nd2,nd2,269123584,2026-08-28T11:22:56+00:00,0,raw,nd2,0.11.3,ZCYX,,4,8,2048,2048,uint16,0.108333333333333,0.108333333333333,0.3,,60.0,1.27,Plan Apo IR 60x WI DIC N2,,-19171.2,-20236.4,,,D17,1,,ok,,"{""sizes"": ""{'Z': 8, 'C': 4, 'Y': 2048, 'X': 2048}""}",fast,ca95d5d4f4e8d89a7197fd4f62fb4503e9374f2cd28c4864319ab212b0405d38,True
