cell_id,cell_area_px,n_lysosomes,lyso_area_frac,lyso_mean_size_um2,lamp1_mean,lamp1_integrated,perinuclear_index,tmem_manders_m1,tmem_pearson,qc_pass,qc_reason,condition,well,fov,timepoint,plate,file_path,n_z_slices
7,10203,0,0.0,0.0,74.37714385986328,758870.0,,0.0,-0.09285047084600703,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
8,17577,1,0.0002844626500540479,0.05832,156.55038452148438,2751686.0,20.546196020518153,0.0,0.05148710837843416,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
9,8120,6,0.023399014778325122,0.36935999999999997,502.5023498535156,4080319.0,25.601921484712186,0.0,0.047171957580912395,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
10,18956,6,0.0216817894070479,0.7989839999999999,393.83197021484375,7465479.0,2.960925153134061,0.0,0.031126714778563852,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
11,4100,2,0.002926829268292683,0.06998399999999999,116.44975280761719,477444.0,43.965822822949356,0.0,0.05682913097669147,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
12,1106,0,0.0,0.0,8.08227825164795,8939.0,,0.0,0.07920595071863074,False,size_outlier,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
13,9335,0,0.0,0.0,178.9854278564453,1670829.0,,0.0,0.016076347375388465,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
14,9617,1,0.0007278777165436207,0.081648,156.37974548339844,1503904.0,10.918184625775266,0.0,-0.04956470960047286,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
15,8776,1,0.0005697356426618049,0.05832,76.1229476928711,668055.0,10.388839829791987,0.0,0.03404222940229115,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
16,14069,1,0.00035539128580567203,0.05832,194.7933807373047,2740548.0,13.030131936506464,0.0,-0.04947871236370099,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
17,9551,1,0.00041880431368443097,0.046655999999999996,160.27923583984375,1530827.0,29.131048991676114,0.0,-0.05682069683033457,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
18,6884,0,0.0,0.0,271.8002624511719,1871073.0,,0.0,0.03652194542426045,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
19,9082,6,0.017947588636864128,0.316872,378.45001220703125,3437083.0,26.35613451170883,0.0,-0.021554903674641735,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
20,3307,0,0.0,0.0,19.10825538635254,63191.0,,0.0,-0.0861910145158475,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
21,13663,10,0.021883920076117985,0.34875359999999994,375.9727783203125,5136916.0,16.974862600218614,0.0,0.08198326741534359,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
22,11269,2,0.0016860413523826427,0.11080799999999999,298.7051086425781,3366108.0,13.648750808500278,0.0,-0.0749072813545175,True,,KO,C8,2,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,12
