cell_id,cell_area_px,n_lysosomes,lyso_area_frac,lyso_mean_size_um2,lamp1_mean,lamp1_integrated,perinuclear_index,tmem_manders_m1,tmem_pearson,qc_pass,qc_reason,condition,well,fov,timepoint,plate,file_path,n_z_slices
19,9468,0,0.0,0.0,9.204900741577148,87152.0,,0.0,0.02833637195729237,True,,KO,C8,2,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F2.nd2,13
1,17,0,0.0,0.0,26.352941513061523,448.0,,0.0,0.2632768964406867,False,size_outlier,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
2,12382,0,0.0,0.0,287.71160888671875,3562445.0,,0.0,0.05113958624828653,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
3,20110,2,0.0005469915464942815,0.064152,256.6762390136719,5161759.0,16.132823471793888,0.0,-0.03199866190195993,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
4,10718,0,0.0,0.0,20.70498275756836,221916.0,,0.0,-0.061641101833721214,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
5,4899,0,0.0,0.0,85.86976623535156,420676.0,,0.0,-0.04744171321935433,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
6,12193,0,0.0,0.0,74.15615844726562,904186.0,,0.0,-0.03593375084868316,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
7,15426,0,0.0,0.0,122.92117309570312,1896182.0,,0.0,-0.06689107661194928,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
8,14017,0,0.0,0.0,113.67446899414062,1593375.0,,0.0,0.00802462778995343,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
9,10878,0,0.0,0.0,89.93206787109375,978281.0,,0.0001226641470566392,-0.008027003477909432,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
10,13270,0,0.0,0.0,102.22147369384766,1356479.0,,0.0,-0.04734931696935024,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
11,16393,0,0.0,0.0,139.5452880859375,2287566.0,,0.0,0.036369277631283545,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
12,8472,0,0.0,0.0,250.53517150878906,2122534.0,,0.0,0.03991306262396754,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
13,13827,0,0.0,0.0,180.1780548095703,2491322.0,,0.0,-0.07429306311917491,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
14,15929,0,0.0,0.0,68.18708038330078,1086152.0,,0.0,-0.015611778996581399,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
15,14001,0,0.0,0.0,90.10720825195312,1261591.0,,0.0,-0.034840473749218975,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
16,9342,0,0.0,0.0,113.87261962890625,1063798.0,,0.0,-0.024974906369798988,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
17,6822,0,0.0,0.0,41.21987533569336,281202.0,,0.0,0.048979851044359604,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
18,11519,0,0.0,0.0,214.31088256835938,2468647.0,,0.0,-0.06771694056746888,True,,KO,C8,3,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,8
1,12871,0,0.0,0.0,59.387149810791016,764372.0,,0.0,-0.03594289363904221,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
2,15322,0,0.0,0.0,104.70950317382812,1604359.0,,0.0,0.025919850906919374,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
3,15410,0,0.0,0.0,100.94737243652344,1555599.0,,0.0,-0.059753050444951245,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
4,17975,1,0.0036161335187760778,0.75816,144.8512420654297,2603701.0,9.005509321085905,0.0,0.03637469323212312,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
5,13740,0,0.0,0.0,60.89060974121094,836637.0,,0.0,-0.017333424347337523,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
6,12027,0,0.0,0.0,122.68321228027344,1475511.0,,0.0,-0.19462113564000416,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
7,18980,1,0.0018967334035827187,0.41990399999999994,90.95347595214844,1726297.0,0.6943970885838323,0.0,0.01639893199841846,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
8,14638,0,0.0,0.0,77.12323760986328,1128930.0,,0.0,-0.07509227756922736,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
9,14703,0,0.0,0.0,118.41419982910156,1741044.0,,0.0,-0.11982758110384341,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
10,9731,0,0.0,0.0,122.02085876464844,1187385.0,,0.0,-0.0313245198184072,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
11,11577,0,0.0,0.0,153.18795776367188,1773457.0,,0.0,-0.0015195572730076923,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
12,22833,0,0.0,0.0,86.58792114257812,1977062.0,,0.0,-0.008505323452674117,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
13,14284,0,0.0,0.0,78.6592025756836,1123568.0,,0.0,-0.03458612971853388,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
14,10870,0,0.0,0.0,64.61177825927734,702330.0,,0.0,-0.0015291680267217561,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
15,4264,0,0.0,0.0,82.8803939819336,353402.0,,0.0,0.10686558121795828,True,,KO,C8,4,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,12
1,4636,0,0.0,0.0,1039.526123046875,4819243.0,,0.006452880799770355,0.09660033498905847,False,border,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
2,11346,0,0.0,0.0,198.96527099609375,2257460.0,,0.0,0.3150043767035293,False,abnormal_nucleus,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
3,11178,0,0.0,0.0,277.7480773925781,3104668.0,,0.0,0.13605191370902417,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
4,13717,3,0.009185682000437413,0.48988799999999993,598.162353515625,8204993.0,3.683402249207532,0.0,0.16936469143556732,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
5,13011,0,0.0,0.0,247.86949157714844,3225030.0,,0.0,0.25944592550955425,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
6,1296,0,0.0,0.0,200.86727905273438,260324.0,,0.0,-0.04908309208482211,False,size_outlier,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
7,7863,0,0.0,0.0,202.8126678466797,1594716.0,,0.0,0.30608503549042226,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
8,14405,0,0.0,0.0,432.1802978515625,6225557.0,,0.0,0.1616643445772205,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
9,12557,0,0.0,0.0,315.3808898925781,3960238.0,,0.0,0.18856494560452444,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
10,10014,0,0.0,0.0,209.0408477783203,2093335.0,,0.0,0.014321947885311046,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
11,13933,2,0.007464293404148424,0.606528,590.7008056640625,8230234.0,4.876868692692617,0.0,0.17958313129843403,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
12,10483,2,0.0004769627015167414,0.02916,455.0126953125,4769898.0,10.063228998991631,0.003693370381370187,0.10143605740300851,True,,KO,D8,1,d14,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d14/TMEM_KO/TMEMKO_Plate1_d14_TMEM561LAMP1640MAP2488DAPI405_D8_F1.nd2,13
