cell_id,cell_area_px,n_lysosomes,lyso_area_frac,lyso_mean_size_um2,lamp1_mean,lamp1_integrated,perinuclear_index,tmem_manders_m1,tmem_pearson,qc_pass,qc_reason,condition,well,fov,timepoint,plate,file_path,n_z_slices
13,6831,7,0.0169814082857561,0.1932891428571428,478.5169067382813,3268749.0,10.910730385964005,0.0233388990163803,0.1423057791574244,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
14,13377,4,0.053449951409135,2.08494,537.017333984375,7183681.0,9.480044563087278,0.0,0.0634972229935961,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
15,19254,12,0.0331879090059208,0.621108,465.1820983886719,8956616.0,5.613755205974752,0.0,0.0324378294822629,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
16,5933,0,0.0,0.0,142.06809997558594,842890.0,,0.0,-0.0427229039927934,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
17,11491,0,0.0,0.0,103.09485626220705,1184663.0,,0.0,0.0698216560271708,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
18,7813,0,0.0,0.0,33.71138000488281,263387.0,,0.0,-0.0619184468462852,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
19,10893,0,0.0,0.0,15.939410209655762,173628.0,,0.0,-0.0361150124326966,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
20,4435,1,0.0004509582863585,0.0233279999999999,226.9916534423828,1006708.0,32.40417691691266,0.0,0.1697827932888574,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
21,6235,0,0.0,0.0,6.656295299530029,41502.0,,0.0,-0.0091888714188291,True,,KO,C8,3.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F3.nd2,14
1,4894,0,0.0,0.0,75.43931579589844,369200.0,,0.0,-0.1195638203223665,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
2,14104,15,0.0721781055019852,0.7915967999999999,554.0567626953125,7814417.0,2.6451287987517227,0.0,0.0184206345480237,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
3,11485,10,0.0433609055289508,0.5808671999999999,406.9866027832031,4674241.0,10.603121322979508,0.0,-0.0266077515546729,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
4,16645,3,0.006488434965455,0.4199039999999999,124.44596099853516,2071403.0,13.538308746820082,0.0,0.0222291458852553,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
5,14955,4,0.0050819124038783,0.2216159999999999,210.26834106445312,3144563.0,2.5124961513559927,0.0,0.0945637535227837,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
6,11939,2,0.0029315688081078,0.20412,115.5378189086914,1379406.0,2.601679651916763,0.0,-0.0316313628369891,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
7,6096,0,0.0,0.0,54.078739166259766,329664.0,,0.0,0.0668642232171846,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
8,9070,3,0.0592061742006615,2.087856,318.16119384765625,2885722.0,3.4113293557185913,0.0,0.0369317177164294,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
9,7404,2,0.0237709346299297,1.026432,230.6130523681641,1707459.0,7.688604739535126,0.0,-0.0027289077717331,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
10,16136,14,0.0875681705503222,1.1772308571428571,500.975830078125,8083746.0,9.95285374858992,0.0,0.0279205469307852,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
11,7820,12,0.1346547314578005,1.023516,796.4668579101562,6228371.0,4.6954188170544695,0.0,-0.0453633959330641,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
12,11651,5,0.0592223843446914,1.609632,420.5363464355469,4899669.0,11.932120018879404,0.0,0.0060032060671387,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
13,7629,0,0.0,0.0,5.125835418701172,39105.0,,0.0,0.0432317318538377,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
14,15362,0,0.0,0.0,74.83446502685547,1149607.0,,0.0,-0.0046170226731087,True,,KO,C8,4.0,d7,Plate1,/Users/pmihack/claire/tmem_2026/data/cleaved_tmem_pld3_260821/d7/TMEM_KO/TMEMKO_Plate1_d7_TMEM561LAMP1640MAP2488DAPI405_C8_F4.nd2,13
