well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,qc_note,row,column,common_crop
E07,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,07,"{'y_start': 0, 'y_stop': 2867, 'x_start': 0, 'x_stop': 2868}"
E07,PLD3_mCherry_reporter_control,12,488nm Binned,-0.10000000149011612,0.0,0.09613168340680596,0.08915805135570677,0.9999651324959937,0.9999999999999997,True,phase_cross_correlation_on_stable_channel,E,07,"{'y_start': 0, 'y_stop': 2867, 'x_start': 0, 'x_stop': 2868}"
E07,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,0.0,0.09970707008555546,0.09970707008555546,1.0,0.9999999999999998,True,phase_cross_correlation_on_stable_channel,E,07,"{'y_start': 0, 'y_stop': 2867, 'x_start': 0, 'x_stop': 2868}"
E08,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,08,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1118, 'x_stop': 2868}"
E08,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,1117.9000244140625,0.004033750551400215,-0.0023856589432818907,0.6102161700090437,0.9999999999999787,True,phase_cross_correlation_on_stable_channel,E,08,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1118, 'x_stop': 2868}"
E08,PLD3_mCherry_reporter_control,16,488nm Binned,515.9000244140625,0.0,0.005697001091336554,0.0022237231735773213,0.8201185409992808,0.9999999999999899,True,phase_cross_correlation_on_stable_channel,E,08,"{'y_start': 516, 'y_stop': 2868, 'x_start': 1118, 'x_stop': 2868}"
E09,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,09,"{'y_start': 0, 'y_stop': 2868, 'x_start': 777, 'x_stop': 2510}"
E09,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-357.20001220703125,-0.0033306572164602454,0.006356220150608517,0.8754532732890407,0.9999999999999654,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 0, 'y_stop': 2868, 'x_start': 777, 'x_stop': 2510}"
E09,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,776.7999877929688,0.008379024459645966,-0.0009972645625501227,0.7291492371712104,0.9999999999999755,True,phase_cross_correlation_on_stable_channel,E,09,"{'y_start': 0, 'y_stop': 2868, 'x_start': 777, 'x_stop': 2510}"
E10,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2380}"
E10,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-487.70001220703125,0.0021515718942010853,-0.0002668174983508768,0.8299511812388315,0.9999999999999786,True,phase_cross_correlation_on_stable_channel,E,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2380}"
E10,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-326.79998779296875,0.00995022535756007,-0.005183589239260723,0.886053002861587,0.9999999999999888,True,phase_cross_correlation_on_stable_channel,E,10,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2380}"
E11,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,11,"{'y_start': 0, 'y_stop': 2283, 'x_start': 0, 'x_stop': 2594}"
E11,PLD3_mCherry_reporter_control,12,488nm Binned,-585.0,0.0,-0.0031839633667061725,-0.0018930072626831406,0.7960251046025104,0.9999999999999803,True,phase_cross_correlation_on_stable_channel,E,11,"{'y_start': 0, 'y_stop': 2283, 'x_start': 0, 'x_stop': 2594}"
E11,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-273.29998779296875,0.015935559200305684,0.0012882952860016705,0.9047071172269984,0.9999999999999699,True,phase_cross_correlation_on_stable_channel,E,11,"{'y_start': 0, 'y_stop': 2283, 'x_start': 0, 'x_stop': 2594}"
E12,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,12,"{'y_start': 762, 'y_stop': 2786, 'x_start': 0, 'x_stop': 2868}"
E12,PLD3_mCherry_reporter_control,12,488nm Binned,761.7999877929688,0.0,0.0025991548766059742,0.002530432694109803,0.7343793626942229,0.99999999999998,True,phase_cross_correlation_on_stable_channel,E,12,"{'y_start': 762, 'y_stop': 2786, 'x_start': 0, 'x_stop': 2868}"
E12,PLD3_mCherry_reporter_control,16,488nm Binned,-81.69999694824219,0.0,0.005016358416465096,0.006044003184960248,0.9715132507153967,0.9999999999999668,True,phase_cross_correlation_on_stable_channel,E,12,"{'y_start': 762, 'y_stop': 2786, 'x_start': 0, 'x_stop': 2868}"
E13,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 600, 'x_stop': 2868}"
E13,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,599.9000244140625,0.009055905696270199,-0.0019771320402494027,0.7908298380704105,0.9999999999999869,True,phase_cross_correlation_on_stable_channel,E,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 600, 'x_stop': 2868}"
E13,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,225.0,0.0024112084958372495,-0.0018450654103535238,0.9215481171548117,0.9999999999999661,True,phase_cross_correlation_on_stable_channel,E,13,"{'y_start': 0, 'y_stop': 2868, 'x_start': 600, 'x_stop': 2868}"
E14,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,14,"{'y_start': 808, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2476}"
E14,PLD3_mCherry_reporter_control,12,488nm Binned,807.7999877929688,0.0,0.004894202919506315,-0.007233143736132173,0.7183403110903177,0.9999999999999936,True,phase_cross_correlation_on_stable_channel,E,14,"{'y_start': 808, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2476}"
E14,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-391.1000061035156,0.0018659670011554118,0.0004117515105216296,0.8636331917351758,0.999999999999971,True,phase_cross_correlation_on_stable_channel,E,14,"{'y_start': 808, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2476}"
E15,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 492, 'x_stop': 2281}"
E15,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,491.29998779296875,0.004139155440136154,0.006655195200893171,0.8286959596258826,0.9999999999999718,True,phase_cross_correlation_on_stable_channel,E,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 492, 'x_stop': 2281}"
E15,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-586.2999877929688,0.010438384251381126,0.008513284252147896,0.7955718313134698,0.9999999999999654,True,phase_cross_correlation_on_stable_channel,E,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 492, 'x_stop': 2281}"
E16,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,16,"{'y_start': 0, 'y_stop': 2776, 'x_start': 0, 'x_stop': 1687}"
E16,PLD3_mCherry_reporter_control,12,488nm Binned,-91.9000015258789,0.0,0.006731714701162227,0.004959706284694899,0.9679567637636406,0.9999999999999689,True,phase_cross_correlation_on_stable_channel,E,16,"{'y_start': 0, 'y_stop': 2776, 'x_start': 0, 'x_stop': 1687}"
E16,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-1180.4000244140625,0.0032985231761272346,-0.008649925682476379,0.5884239803298248,0.9999999999999769,True,phase_cross_correlation_on_stable_channel,E,16,"{'y_start': 0, 'y_stop': 2776, 'x_start': 0, 'x_stop': 1687}"
E17,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,17,"{'y_start': 0, 'y_stop': 2272, 'x_start': 0, 'x_stop': 1921}"
E17,PLD3_mCherry_reporter_control,12,488nm Binned,-595.0999755859375,0.0,-0.0009335439671205383,0.0013886054129742234,0.7925034952629227,0.9999999999999517,True,phase_cross_correlation_on_stable_channel,E,17,"{'y_start': 0, 'y_stop': 2272, 'x_start': 0, 'x_stop': 1921}"
E17,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-946.0999755859375,0.00474929228802096,0.0012222793204332623,0.670118558024429,0.9999999999999745,True,phase_cross_correlation_on_stable_channel,E,17,"{'y_start': 0, 'y_stop': 2272, 'x_start': 0, 'x_stop': 1921}"
E18,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2596}"
E18,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,-128.1999969482422,0.004791777904363928,0.005835852581959206,0.9552998615940578,0.9999999999999895,True,phase_cross_correlation_on_stable_channel,E,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2596}"
E18,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,-272.0,0.0009383821200259516,-0.005000598783216457,0.905160390516039,0.999999999999992,True,phase_cross_correlation_on_stable_channel,E,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 2596}"
E19,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 376, 'x_stop': 2868}"
E19,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,375.5,0.0017747596039989193,-0.0021238487875363133,0.8690725244072525,0.9999999999999851,True,phase_cross_correlation_on_stable_channel,E,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 376, 'x_stop': 2868}"
E19,PLD3_mCherry_reporter_control,16,488nm Binned,0.0,239.10000610351562,0.01048900962944098,0.002324471401149077,0.9166317970350364,0.9999999999999898,True,phase_cross_correlation_on_stable_channel,E,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 376, 'x_stop': 2868}"
E20,PLD3_mCherry_reporter_control,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,E,20,"{'y_start': 0, 'y_stop': 2648, 'x_start': 681, 'x_stop': 2868}"
E20,PLD3_mCherry_reporter_control,12,488nm Binned,0.0,680.2999877929688,0.003574239959363051,0.014090468323120567,0.7627963780359244,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,E,20,"{'y_start': 0, 'y_stop': 2648, 'x_start': 681, 'x_stop': 2868}"
E20,PLD3_mCherry_reporter_control,16,488nm Binned,-219.6999969482422,0.0,0.007558865103744725,0.0020929683636628214,0.9233960959036812,0.9999999999999726,True,phase_cross_correlation_on_stable_channel,E,20,"{'y_start': 0, 'y_stop': 2648, 'x_start': 681, 'x_stop': 2868}"
F05,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,05,"{'y_start': 0, 'y_stop': 2004, 'x_start': 435, 'x_stop': 2868}"
F05,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-863.4000244140625,0.0,-0.004106967821267147,-0.0026135592177005547,0.6989539663828234,0.9999999999999767,True,phase_cross_correlation_on_stable_channel,F,05,"{'y_start': 0, 'y_stop': 2004, 'x_start': 435, 'x_stop': 2868}"
F05,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,434.79998779296875,0.021506714419013175,0.009584996453998747,0.8483960990958965,0.9999999999999822,True,phase_cross_correlation_on_stable_channel,F,05,"{'y_start': 0, 'y_stop': 2004, 'x_start': 435, 'x_stop': 2868}"
F06,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,06,"{'y_start': 0, 'y_stop': 2050, 'x_start': 0, 'x_stop': 2868}"
F06,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-799.7999877929688,0.0,0.0023876961691054136,-0.00022440133578246265,0.7211297113692577,0.9999999999999787,True,phase_cross_correlation_on_stable_channel,F,06,"{'y_start': 0, 'y_stop': 2050, 'x_start': 0, 'x_stop': 2868}"
F06,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,-817.0999755859375,0.0,0.015563473006643954,0.0008603121245538098,0.715097637522337,0.9999999999999548,True,phase_cross_correlation_on_stable_channel,F,06,"{'y_start': 0, 'y_stop': 2050, 'x_start': 0, 'x_stop': 2868}"
F07,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 788, 'x_stop': 2868}"
F07,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,787.7999877929688,0.0025321272560466833,-0.004758803058406663,0.7253138117876679,0.9999999999999942,True,phase_cross_correlation_on_stable_channel,F,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 788, 'x_stop': 2868}"
F07,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,496.20001220703125,0.01583888650781688,-0.0041835232518923505,0.8269874434424577,0.9999999999999841,True,phase_cross_correlation_on_stable_channel,F,07,"{'y_start': 0, 'y_stop': 2868, 'x_start': 788, 'x_stop': 2868}"
F08,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 689, 'x_stop': 1957}"
F08,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,-910.5999755859375,-0.004618242484745462,-0.0058683089001776104,0.6824965217622254,0.9999999999999885,True,phase_cross_correlation_on_stable_channel,F,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 689, 'x_stop': 1957}"
F08,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,688.5,0.020011321309529907,-0.0004997395899953825,0.7599372384937239,0.9999999999999851,True,phase_cross_correlation_on_stable_channel,F,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 689, 'x_stop': 1957}"
F09,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,09,"{'y_start': 0, 'y_stop': 2830, 'x_start': 0, 'x_stop': 2683}"
F09,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,-184.60000610351562,-0.00046861673230965984,-0.002383486492570016,0.9356345864353154,0.9999999999999806,True,phase_cross_correlation_on_stable_channel,F,09,"{'y_start': 0, 'y_stop': 2830, 'x_start': 0, 'x_stop': 2683}"
F09,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,-37.29999923706055,0.0,0.0009752837467544588,0.027008280113329147,0.98699442146546,0.9999999999999685,True,phase_cross_correlation_on_stable_channel,F,09,"{'y_start': 0, 'y_stop': 2830, 'x_start': 0, 'x_stop': 2683}"
F10,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,10,"{'y_start': 0, 'y_stop': 2857, 'x_start': 1172, 'x_stop': 2868}"
F10,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-10.199999809265137,0.0,0.0024655835757587392,-0.003016446860882654,0.9964435147108559,0.9999999999999826,True,phase_cross_correlation_on_stable_channel,F,10,"{'y_start': 0, 'y_stop': 2857, 'x_start': 1172, 'x_stop': 2868}"
F10,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,1172.0,0.0007461808632084232,-0.0034432215859269664,0.5913528591352859,0.999999999999973,True,phase_cross_correlation_on_stable_channel,F,10,"{'y_start': 0, 'y_stop': 2857, 'x_start': 1172, 'x_stop': 2868}"
F11,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 34, 'x_stop': 1673}"
F11,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,33.599998474121094,-0.0009908961303398845,-0.004569312830086507,0.9882845193604878,0.9999999999999885,True,phase_cross_correlation_on_stable_channel,F,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 34, 'x_stop': 1673}"
F11,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-1195.0,0.0011649258068330004,0.0004783613670666016,0.5833333333333334,0.9999999999999792,True,phase_cross_correlation_on_stable_channel,F,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 34, 'x_stop': 1673}"
F12,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,12,"{'y_start': 192, 'y_stop': 2868, 'x_start': 720, 'x_stop': 2868}"
F12,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,719.2000122070312,-0.0034657209173273567,0.005091861297482487,0.7492329106670045,0.9999999999999714,True,phase_cross_correlation_on_stable_channel,F,12,"{'y_start': 192, 'y_stop': 2868, 'x_start': 720, 'x_stop': 2868}"
F12,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,191.3000030517578,0.0,0.0023749151304926185,-0.004811317508169969,0.9332984647657748,0.9999999999999855,True,phase_cross_correlation_on_stable_channel,F,12,"{'y_start': 192, 'y_stop': 2868, 'x_start': 720, 'x_stop': 2868}"
F13,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,13,"{'y_start': 868, 'y_stop': 2868, 'x_start': 478, 'x_stop': 2868}"
F13,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,867.7000122070312,0.0,0.00117098467299761,-0.009347416517442688,0.6974546679891802,0.9999999999999877,True,phase_cross_correlation_on_stable_channel,F,13,"{'y_start': 868, 'y_stop': 2868, 'x_start': 478, 'x_stop': 2868}"
F13,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,477.8999938964844,0.011529273458163488,0.000101685608355553,0.8333682029649636,0.9999999999999856,True,phase_cross_correlation_on_stable_channel,F,13,"{'y_start': 868, 'y_stop': 2868, 'x_start': 478, 'x_stop': 2868}"
F14,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,14,"{'y_start': 33, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1947}"
F14,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,33.0,0.0,-0.0008313886654714662,-0.0013876018485477226,0.9884937238493724,0.9999999999999835,True,phase_cross_correlation_on_stable_channel,F,14,"{'y_start': 33, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1947}"
F14,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-920.7999877929688,0.007782565371719753,-0.0008816403396055176,0.6789400321502899,0.9999999999999912,True,phase_cross_correlation_on_stable_channel,F,14,"{'y_start': 33, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1947}"
F15,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 305, 'x_stop': 2852}"
F15,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,305.0,0.004696311962843413,0.0024739636550058005,0.8936541143654114,0.9999999999999933,True,phase_cross_correlation_on_stable_channel,F,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 305, 'x_stop': 2852}"
F15,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-15.100000381469727,0.002652789848459259,0.00267929665390631,0.9947350068404918,0.9999999999999856,True,phase_cross_correlation_on_stable_channel,F,15,"{'y_start': 0, 'y_stop': 2868, 'x_start': 305, 'x_stop': 2852}"
F16,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,16,"{'y_start': 294, 'y_stop': 2868, 'x_start': 1314, 'x_stop': 2868}"
F16,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,294.0,0.0,-0.0030523996650246204,-0.0012745851420134721,0.897489539748954,0.9999999999999861,True,phase_cross_correlation_on_stable_channel,F,16,"{'y_start': 294, 'y_stop': 2868, 'x_start': 1314, 'x_stop': 2868}"
F16,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,1313.9000244140625,0.008906126238482744,0.004601533104751211,0.5418758631750131,0.9999999999999923,True,phase_cross_correlation_on_stable_channel,F,16,"{'y_start': 294, 'y_stop': 2868, 'x_start': 1314, 'x_stop': 2868}"
F17,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,17,"{'y_start': 0, 'y_stop': 2197, 'x_start': 0, 'x_stop': 2868}"
F17,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-670.2999877929688,0.0,0.004376863981042967,-0.00372230769124403,0.7662831283845994,0.9999999999999718,True,phase_cross_correlation_on_stable_channel,F,17,"{'y_start': 0, 'y_stop': 2197, 'x_start': 0, 'x_stop': 2868}"
F17,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,-500.5,0.0,0.001999941898098585,-0.005248209729287399,0.8254881450488145,0.9999999999999738,True,phase_cross_correlation_on_stable_channel,F,17,"{'y_start': 0, 'y_stop': 2197, 'x_start': 0, 'x_stop': 2868}"
F18,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1141, 'x_stop': 2868}"
F18,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,742.2999877929688,0.00669212370582869,-0.0002225479002657045,0.7411785258741392,0.9999999999999916,True,phase_cross_correlation_on_stable_channel,F,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1141, 'x_stop': 2868}"
F18,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,1140.0999755859375,1.7732801008100695e-05,4.148112147457086e-05,0.6024756012601333,0.9999999999999856,True,phase_cross_correlation_on_stable_channel,F,18,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1141, 'x_stop': 2868}"
F19,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1536}"
F19,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,0.0,-1331.0999755859375,0.004072675806348318,-0.002601872819758006,0.5358786696004402,0.9999999999999892,True,phase_cross_correlation_on_stable_channel,F,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1536}"
F19,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,0.0,-507.1000061035156,-0.0009759125843655514,0.005028725333208659,0.8231868876905455,0.9999999999999796,True,phase_cross_correlation_on_stable_channel,F,19,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1536}"
F20,PLD3_TMEM106B_mCherry_primary,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,F,20,"{'y_start': 1080, 'y_stop': 2007, 'x_start': 0, 'x_stop': 2868}"
F20,PLD3_TMEM106B_mCherry_primary,12,488nm Binned,-860.4000244140625,0.0,-0.0004343820422432293,-0.00601228607170907,0.6999999914874259,0.999999999999949,True,phase_cross_correlation_on_stable_channel,F,20,"{'y_start': 1080, 'y_stop': 2007, 'x_start': 0, 'x_stop': 2868}"
F20,PLD3_TMEM106B_mCherry_primary,16,488nm Binned,1079.800048828125,0.0,0.0063344990798236975,0.005349969469986651,0.6235006803249216,0.9999999999999781,True,phase_cross_correlation_on_stable_channel,F,20,"{'y_start': 1080, 'y_stop': 2007, 'x_start': 0, 'x_stop': 2868}"
G05,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,05,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1745}"
G05,PLD3_only_no_mCherry,12,488nm Binned,0.0,-1122.300048828125,0.0007908266679093287,0.002120398769408508,0.6086819913430527,0.9999999999999891,True,phase_cross_correlation_on_stable_channel,G,05,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1745}"
G05,PLD3_only_no_mCherry,16,488nm Binned,0.0,-729.9000244140625,0.019049667026764566,-0.0060318354356305994,0.7455020835376351,0.9999999999999919,True,phase_cross_correlation_on_stable_channel,G,05,"{'y_start': 0, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1745}"
G06,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,06,"{'y_start': 0, 'y_stop': 2586, 'x_start': 0, 'x_stop': 2868}"
G06,PLD3_only_no_mCherry,12,488nm Binned,-281.20001220703125,0.0,-0.0032226646741046997,0.0015344512648007738,0.9019525759389709,0.9999999999999708,True,phase_cross_correlation_on_stable_channel,G,06,"{'y_start': 0, 'y_stop': 2586, 'x_start': 0, 'x_stop': 2868}"
G06,PLD3_only_no_mCherry,16,488nm Binned,-11.100000381469727,0.0,0.016575214901639584,0.024574765706517645,0.9961297069799617,0.9999999999999655,True,phase_cross_correlation_on_stable_channel,G,06,"{'y_start': 0, 'y_stop': 2586, 'x_start': 0, 'x_stop': 2868}"
G07,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,07,"{'y_start': 366, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1915}"
G07,PLD3_only_no_mCherry,12,488nm Binned,365.5,0.0,-0.001966962903138168,0.0022069915647899728,0.8725592747559274,0.9999999999999792,True,phase_cross_correlation_on_stable_channel,G,07,"{'y_start': 366, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1915}"
G07,PLD3_only_no_mCherry,16,488nm Binned,0.0,-952.7000122070312,0.013987810967407593,0.004722761887932842,0.6678172900254424,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,G,07,"{'y_start': 366, 'y_stop': 2868, 'x_start': 0, 'x_stop': 1915}"
G08,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1305, 'x_stop': 1961}"
G08,PLD3_only_no_mCherry,12,488nm Binned,0.0,-906.4000244140625,0.0016504009936725232,0.006052166984548928,0.6839609398835207,0.9999999999999865,True,phase_cross_correlation_on_stable_channel,G,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1305, 'x_stop': 1961}"
G08,PLD3_only_no_mCherry,16,488nm Binned,0.0,1304.5999755859375,0.0012744522996270711,-0.00283303291687392,0.545118558024429,0.9999999999999827,True,phase_cross_correlation_on_stable_channel,G,08,"{'y_start': 0, 'y_stop': 2868, 'x_start': 1305, 'x_stop': 1961}"
G09,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,09,"{'y_start': 95, 'y_stop': 1922, 'x_start': 0, 'x_stop': 2868}"
