well,condition,days_included,review_or_exclude_days,registered_full_stack,registered_common_overlap_stack,registration_qc_csv,registration_qc_montage,full_shape_tcyx,common_overlap_shape_tcyx,full_height,full_width,overlap_height,overlap_width,full_area_pixels,overlap_area_pixels,retained_fraction,retained_percent,overlap_crop_y_start_registered,overlap_crop_y_stop_registered,overlap_crop_x_start_registered,overlap_crop_x_stop_registered,original_pixel_traceability,registration_shift_summary,large_shift_days,min_day_overlap_fraction,qc_status,overlap_warning,black_border_edge_regions_removed,output_level,recommended_use,roi_metrics_source,roi_metrics_overlap_only,roi_count,dashboard_overlap_previews_dir,dashboard_roi_previews_dir
J09,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,25|32|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J09/qc/J09_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J09/qc/J09_registration_qc_montage.png,9x3x2868x2868,9x3x1545x666,2868,2868,1545,666,8225424,1028970,0.12509628682971236,12.509628682971236,282,1827,976,1642,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=-225.9|day16:dy=0.0,dx=0.0|day20:dy=281.2,dx=0.0|day25:dy=-558.8,dx=0.0|day29:dy=0.0,dx=-223.7|day32:dy=-1041.0,dx=0.0|day36:dy=0.0,dx=-1225.9|day39:dy=0.0,dx=975.9",4,0.5725592662433534,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/J09,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/J09
M16,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,16|20|25|29|32,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M16/qc/M16_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M16/qc/M16_registration_qc_montage.png,9x3x2868x2868,9x3x2101x495,2868,2868,2101,495,8225424,1039995,0.12643664326604925,12.643664326604926,177,2278,984,1479,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-146.8,dx=0.0|day16:dy=0.0,dx=924.8|day20:dy=0.0,dx=-1388.4|day25:dy=-589.5,dx=0.0|day29:dy=0.0,dx=983.8|day32:dy=0.0,dx=595.2|day36:dy=176.2,dx=0.0|day39:dy=-150.1,dx=0.0",5,0.5158995730773841,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/M16,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/M16
E13,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,12|20|25|32|36,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/E13/qc/E13_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/E13/qc/E13_registration_qc_montage.png,9x3x2868x2868,9x3x2605x403,2868,2868,2605,403,8225424,1049815,0.12763050269505863,12.763050269505863,0,2605,1139,1542,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=599.9|day16:dy=0.0,dx=225.0|day20:dy=0.0,dx=1138.9|day25:dy=0.0,dx=-747.1|day29:dy=-262.2,dx=0.0|day32:dy=0.0,dx=-1325.2|day36:dy=0.0,dx=909.5|day39:dy=0.0,dx=271.7",5,0.5379358608187326,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/E13,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/E13
M12,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,16|20|29|32|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M12/qc/M12_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M12/qc/M12_registration_qc_montage.png,9x3x2868x2868,9x3x1575x717,2868,2868,1575,717,8225424,1129275,0.1372907949790795,13.72907949790795,1293,2868,1342,2059,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=0.0|day16:dy=1062.4,dx=0.0|day20:dy=0.0,dx=-808.8|day25:dy=0.0,dx=-412.9|day29:dy=0.0,dx=1341.7|day32:dy=0.0,dx=1050.8|day36:dy=1293.0,dx=0.0|day39:dy=0.0,dx=-656.1",6,0.5321827227434187,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/M12,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/M12
J12,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,16|20|25|32|36,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J12/qc/J12_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J12/qc/J12_registration_qc_montage.png,9x3x2868x2868,9x3x878x1363,2868,2868,878,1363,8225424,1196714,0.14548964284394336,14.548964284394335,759,1637,812,2175,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=320.2|day16:dy=0.0,dx=-692.3|day20:dy=0.0,dx=811.8|day25:dy=758.7,dx=0.0|day29:dy=0.0,dx=0.0|day32:dy=-1225.9,dx=0.0|day36:dy=-1230.7,dx=0.0|day39:dy=0.0,dx=126.6",5,0.5708856516137116,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/J12,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/J12
F17,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,12|16|20|29|32|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F17/qc/F17_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F17/qc/F17_registration_qc_montage.png,9x3x2868x2868,9x3x551x2279,2868,2868,551,2279,8225424,1255729,0.15266434897459388,15.266434897459389,1060,1611,589,2868,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-670.3,dx=0.0|day16:dy=-500.5,dx=0.0|day20:dy=-1256.7,dx=0.0|day25:dy=95.3,dx=0.0|day29:dy=604.5,dx=0.0|day32:dy=1059.5,dx=0.0|day36:dy=0.0,dx=588.3|day39:dy=-962.3,dx=0.0",7,0.5618201007071566,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/F17,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/F17
J11,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,16|20|25|29|32|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J11/qc/J11_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J11/qc/J11_registration_qc_montage.png,9x3x2868x2868,9x3x1047x1261,2868,2868,1047,1261,8225424,1320267,0.16051050985335225,16.051050985335223,1419,2466,1102,2363,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-9.5,dx=0.0|day16:dy=0.0,dx=1101.1|day20:dy=1418.2,dx=0.0|day25:dy=0.0,dx=654.4|day29:dy=0.0,dx=-504.5|day32:dy=0.0,dx=995.9|day36:dy=-401.5,dx=0.0|day39:dy=520.1,dx=1.1",6,0.5055090825760548,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/J11,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/J11
N18,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,16|25|29|32|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/N18/qc/N18_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/N18/qc/N18_registration_qc_montage.png,9x3x2868x2868,9x3x537x2503,2868,2868,537,2503,8225424,1344111,0.16340932698423813,16.340932698423813,1077,1614,365,2868,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=364.4|day16:dy=634.2,dx=0.0|day20:dy=229.9,dx=0.0|day25:dy=1076.1,dx=0.0|day29:dy=777.3,dx=0.0|day32:dy=-1253.5,dx=0.0|day36:dy=0.0,dx=270.6|day39:dy=627.3,dx=0.0",5,0.5629358437935844,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/N18,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/N18
N05,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,12|25|29|32|36,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/N05/qc/N05_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/N05/qc/N05_registration_qc_montage.png,9x3x2868x2868,9x3x992x1357,2868,2868,992,1357,8225424,1346144,0.16365648749535586,16.365648749535584,908,1900,1288,2645,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=907.7,dx=0.0|day16:dy=0.0,dx=-222.1|day20:dy=-487.1,dx=0.0|day25:dy=-951.8,dx=0.0|day29:dy=0.0,dx=1287.2|day32:dy=-795.4,dx=0.0|day36:dy=-968.0,dx=0.0|day39:dy=176.4,dx=0.0",5,0.5511855121436977,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/N05,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/N05
I15,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,20|25|29|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I15/qc/I15_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I15/qc/I15_registration_qc_montage.png,9x3x2868x2868,9x3x2868x489,2868,2868,2868,489,8225424,1402452,0.1705020920502092,17.05020920502092,0,2868,1325,1814,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=31.1|day16:dy=0.0,dx=22.5|day20:dy=0.0,dx=1325.0|day25:dy=0.0,dx=675.9|day29:dy=0.0,dx=920.7|day32:dy=0.0,dx=139.7|day36:dy=0.0,dx=-7.8|day39:dy=0.0,dx=-1053.7",4,0.5380055788005579,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/I15,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/I15
M07,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,20|29|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M07/qc/M07_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M07/qc/M07_registration_qc_montage.png,9x3x2868x2868,9x3x2055x690,2868,2868,2055,690,8225424,1417950,0.17238625024071708,17.23862502407171,703,2758,1130,1820,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-109.6,dx=0.0|day16:dy=147.6,dx=0.0|day20:dy=702.4,dx=0.0|day25:dy=43.9,dx=0.0|day29:dy=0.0,dx=-1047.4|day32:dy=229.1,dx=0.0|day36:dy=0.0,dx=825.4|day39:dy=0.0,dx=1129.7",4,0.6061018301353295,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/M07,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/M07
J06,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,20|25|29|32|36,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J06/qc/J06_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/J06/qc/J06_registration_qc_montage.png,9x3x2868x2868,9x3x529x2687,2868,2868,529,2687,8225424,1421423,0.1728084777149482,17.28084777149482,912,1441,179,2866,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=178.9|day16:dy=0.0,dx=-1.2|day20:dy=-1426.2,dx=0.0|day25:dy=770.8,dx=0.0|day29:dy=-972.7,dx=-1.1|day32:dy=911.3,dx=0.0|day36:dy=764.3,dx=0.0|day39:dy=-230.5,dx=0.0",5,0.5027196822971147,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/J06,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/J06
N15,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,12|25|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/N15/qc/N15_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/N15/qc/N15_registration_qc_montage.png,9x3x2868x2868,9x3x2866x503,2868,2868,2866,503,8225424,1441598,0.17526123881273475,17.526123881273474,0,2866,1019,1522,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=-764.3|day16:dy=-1.1,dx=0.0|day20:dy=0.0,dx=161.7|day25:dy=0.0,dx=-522.0|day29:dy=0.0,dx=0.1|day32:dy=0.0,dx=-363.9|day36:dy=0.0,dx=1018.1|day39:dy=0.0,dx=-1345.1",4,0.5309972191122951,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/N15,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/N15
M13,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,12|16|25|29|32,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M13/qc/M13_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M13/qc/M13_registration_qc_montage.png,9x3x2868x2868,9x3x1540x958,2868,2868,1540,958,8225424,1475320,0.17936096668086654,17.936096668086655,0,1540,1309,2267,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-1157.6,dx=0.0|day16:dy=-1327.1,dx=0.0|day20:dy=0.0,dx=-388.2|day25:dy=0.0,dx=1308.2|day29:dy=0.0,dx=-600.6|day32:dy=0.0,dx=929.4|day36:dy=0.0,dx=148.2|day39:dy=0.0,dx=290.8",5,0.5372733697399102,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/M13,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/M13
F12,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,12|20|32|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F12/qc/F12_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F12/qc/F12_registration_qc_montage.png,9x3x2868x2868,9x3x1907x804,2868,2868,1907,804,8225424,1533228,0.18640109008362366,18.640109008362366,961,2868,1416,2220,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=719.2|day16:dy=191.3,dx=0.0|day20:dy=960.5,dx=0.0|day25:dy=0.0,dx=-372.2|day29:dy=345.4,dx=0.0|day32:dy=0.0,dx=1415.4|day36:dy=0.0,dx=-618.0|day39:dy=0.0,dx=-647.5",5,0.5064853471359615,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/F12,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/F12
I16,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,12|25|32,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I16/qc/I16_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I16/qc/I16_registration_qc_montage.png,9x3x2868x2868,9x3x659x2398,2868,2868,659,2398,8225424,1580282,0.19212164625191358,19.21216462519136,888,1547,430,2828,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-960.0,dx=0.0|day16:dy=215.1,dx=0.0|day20:dy=0.0,dx=-39.5|day25:dy=887.7,dx=0.0|day29:dy=0.0,dx=429.9|day32:dy=-1320.9,dx=0.0|day36:dy=-0.3,dx=0.1|day39:dy=-189.2,dx=0.0",3,0.5394351379309406,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/I16,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/I16
M18,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,12|16|25|29|32|36,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M18/qc/M18_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/M18/qc/M18_registration_qc_montage.png,9x3x2868x2868,9x3x630x2571,2868,2868,630,2571,8225424,1619730,0.19691750844698097,19.6917508446981,1239,1869,0,2571,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-522.5,dx=0.0|day16:dy=1238.4,dx=0.0|day20:dy=188.4,dx=0.0|day25:dy=-955.2,dx=0.0|day29:dy=-998.6,dx=0.0|day32:dy=-962.9,dx=0.0|day36:dy=-780.2,dx=0.0|day39:dy=0.0,dx=-296.9",6,0.5682008283075096,review_low_overlap,very_low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/M18,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/M18
I05,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,12|16|25|32|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I05/qc/I05_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I05/qc/I05_registration_qc_montage.png,9x3x2868x2868,9x3x1128x1484,2868,2868,1128,1484,8225424,1673952,0.20350950905387977,20.350950905387975,1193,2321,0,1484,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=-546.3,dx=0.0|day16:dy=1089.5,dx=0.0|day20:dy=4.6,dx=0.0|day25:dy=844.0,dx=0.0|day29:dy=0.0,dx=-276.3|day32:dy=0.0,dx=-1383.5|day36:dy=-116.1,dx=0.0|day39:dy=1192.4,dx=0.0",5,0.5176080892608089,review_low_overlap,low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/I05,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/I05
E20,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,12|20|29|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/E20/qc/E20_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/E20/qc/E20_registration_qc_montage.png,9x3x2868x2868,9x3x1931x872,2868,2868,1931,872,8225424,1683832,0.20471066293968554,20.471066293968555,717,2648,851,1723,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=680.3|day16:dy=-219.7,dx=0.0|day20:dy=716.6,dx=0.0|day25:dy=152.4,dx=0.0|day29:dy=0.0,dx=850.9|day32:dy=351.2,dx=0.0|day36:dy=689.8,dx=0.0|day39:dy=0.0,dx=-1145.0",5,0.6007670850767085,review_low_overlap,low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/E20,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/E20
I13,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,20|25|32,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I13/qc/I13_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I13/qc/I13_registration_qc_montage.png,9x3x2868x2868,9x3x1508x1127,2868,2868,1508,1127,8225424,1699516,0.20661743394626222,20.66174339462622,550,2058,1301,2428,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=154.8,dx=0.0|day16:dy=0.0,dx=-439.1|day20:dy=-809.7,dx=0.0|day25:dy=0.0,dx=1300.5|day29:dy=48.2,dx=0.0|day32:dy=550.0,dx=0.0|day36:dy=-463.1,dx=0.0|day39:dy=192.6,dx=0.0",3,0.5465481171548117,review_low_overlap,low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/I13,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/I13
F19,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,12|16|29|32|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F19/qc/F19_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F19/qc/F19_registration_qc_montage.png,9x3x2868x2868,9x3x2868x598,2868,2868,2868,598,8225424,1715064,0.20850767085076707,20.850767085076708,0,2868,938,1536,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=-1331.1|day16:dy=0.0,dx=-507.1|day20:dy=0.0,dx=249.0|day25:dy=0.0,dx=-450.1|day29:dy=0.0,dx=937.9|day32:dy=0.0,dx=-1001.3|day36:dy=0.0,dx=-164.7|day39:dy=0.0,dx=-516.4",5,0.5358786696004402,review_low_overlap,low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/F19,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/F19
I07,PLD3_mCherry_reporter_control,8|12|16|20|25|29|32|36|39,16|20|25|29|32|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I07/qc/I07_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/I07/qc/I07_registration_qc_montage.png,9x3x2868x2868,9x3x2868x615,2868,2868,2868,615,8225424,1763820,0.21443514644351463,21.443514644351463,0,2868,1033,1648,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=0.0,dx=-258.8|day16:dy=0.0,dx=530.6|day20:dy=0.0,dx=-905.8|day25:dy=0.0,dx=1032.2|day29:dy=0.0,dx=-902.7|day32:dy=0.0,dx=-1085.8|day36:dy=0.0,dx=-679.2|day39:dy=0.0,dx=-1219.1",7,0.5749302735056006,review_low_overlap,low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/I07,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/I07
F13,PLD3_TMEM106B_mCherry_primary,8|12|16|20|25|29|32|36|39,12|25|32|36|39,Large microscopy file stored locally/shared drive,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F13/qc/F13_registration_qc.csv,LOCAL_PROCESSED_OUTPUT/full_mcherry_valid_queue_abc/wells/F13/qc/F13_registration_qc_montage.png,9x3x2868x2868,9x3x1697x1042,2868,2868,1697,1042,8225424,1768274,0.21497663828636676,21.497663828636675,1171,2868,478,1520,Overlap crop is stored in registered-frame coordinates. Per-day original-space mapping requires applying the inverse registration shift for each day.,"day8:dy=0.0,dx=0.0|day12:dy=867.7,dx=0.0|day16:dy=0.0,dx=477.9|day20:dy=166.4,dx=0.0|day25:dy=1170.8,dx=0.0|day29:dy=0.0,dx=-277.6|day32:dy=791.1,dx=0.0|day36:dy=0.0,dx=-1347.4|day39:dy=0.0,dx=-597.4",5,0.5301952495069517,review_low_overlap,low_overlap_retained,True,overlap_only_analysis,review_only,registered_common_overlap,True,5,LOCAL_PROCESSED_OUTPUT/dashboard/previews/F13,LOCAL_PROCESSED_OUTPUT/dashboard/roi_previews/F13
